0.454160,0.347204,0.626903,162.616068
0.510123,0.334716,0.565655,164.077075
0.513575,0.334799,0.571053,161.795024
0.505282,0.334464,0.562161,160.161548
0.496110,0.332536,0.557720,158.254905
0.483968,0.329536,0.555890,156.378848
0.479000,0.329529,0.554063,156.082109
0.473391,0.329269,0.553538,155.891974
0.471279,0.330198,0.553273,156.329011
0.468325,0.330633,0.553481,156.664004
0.468541,0.331945,0.553558,157.513996
0.465337,0.331953,0.554120,157.790019
0.466435,0.333200,0.554296,158.772507
0.464957,0.333525,0.554788,159.326022
0.466310,0.334599,0.555020,160.360435
0.465920,0.335063,0.555445,161.097589
0.466562,0.335755,0.555769,162.010051
0.468327,0.336692,0.555977,163.130189
0.469288,0.337332,0.556285,164.100725
0.468757,0.337524,0.556741,164.791559
0.467502,0.337522,0.557251,165.350831
0.458945,0.335584,0.558577,164.602555
0.421015,0.332329,0.558505,157.354361
0.413560,0.330262,0.560248,156.214162
0.390426,0.329075,0.560486,153.402000
0.394540,0.328402,0.559241,153.128000
0.439731,0.334406,0.550781,155.169179
0.430385,0.333480,0.554583,155.503465
0.447125,0.336756,0.552154,156.841692
0.447959,0.337547,0.551262,157.665426
0.437693,0.334747,0.551916,157.438313
0.419609,0.330125,0.555667,156.920655
0.408037,0.327368,0.560221,156.814222
0.392927,0.324601,0.563318,156.395820
0.378892,0.322346,0.564165,155.151874
0.369271,0.320439,0.565413,153.987058
0.358906,0.321733,0.566087,152.223222
0.356103,0.326980,0.571657,152.849237
0.362978,0.334260,0.589254,153.677660
0.380409,0.341325,0.604232,153.779593
0.404432,0.349822,0.617736,153.672377
0.426954,0.357362,0.621549,153.351949
0.444535,0.364198,0.627338,152.621911
0.448126,0.366194,0.623147,152.056044
0.453593,0.367834,0.623675,151.803773
0.454793,0.367965,0.623248,151.752474
0.457620,0.368287,0.624894,151.821389
0.458618,0.368015,0.625663,152.014928
0.460180,0.367912,0.628223,152.256215
0.461142,0.367589,0.629783,152.538188
0.462034,0.367306,0.632385,152.843460
0.463027,0.367073,0.634371,153.144174
0.464620,0.367173,0.636551,153.430754
0.466754,0.367622,0.638206,153.678480
0.469717,0.368552,0.639461,153.873710
0.471729,0.369265,0.640357,154.046072
0.472347,0.369453,0.641378,154.229387
0.471435,0.368915,0.642541,154.458807
0.469932,0.367946,0.644198,154.726883
0.468796,0.366982,0.645878,155.008601
0.468636,0.366448,0.647515,155.282761
0.469168,0.366359,0.648844,155.533282
0.470037,0.366586,0.649934,155.753194
0.470777,0.366878,0.650772,155.944558
0.471356,0.367153,0.651468,156.114369
0.471828,0.367393,0.651973,156.269059
0.472441,0.367698,0.652307,156.409067
0.473180,0.368068,0.652392,156.533233
0.474131,0.368544,0.652256,156.638090
0.475420,0.369177,0.651798,156.716599
0.476771,0.369846,0.651102,156.770524
0.475530,0.369410,0.650880,156.878353
0.470508,0.367057,0.651729,157.099036
0.464218,0.363424,0.653383,157.394107
0.457712,0.359095,0.655323,157.731626
0.451607,0.354604,0.657162,158.115489
0.444946,0.349625,0.658668,158.540021
0.433563,0.341919,0.659461,158.948274
0.407869,0.325489,0.657285,159.128179
0.377357,0.296675,0.624933,155.061476
0.374165,0.282023,0.578358,150.315781
0.434213,0.296876,0.595566,159.133782
0.510789,0.339552,0.636305,161.365833
0.512582,0.331752,0.608485,156.290263
0.492568,0.315373,0.598874,157.839882
0.502739,0.322671,0.594270,159.162278
0.483367,0.307243,0.575854,159.210360
0.478862,0.302288,0.569259,160.134116
0.495860,0.310409,0.578195,161.292715
0.496675,0.306836,0.579063,161.387575
0.495702,0.306183,0.575365,161.402576
0.499473,0.307633,0.580882,162.167668
0.501365,0.307803,0.585791,162.441005
0.500133,0.307105,0.590346,162.871684
0.496816,0.306096,0.594941,163.379491
0.492687,0.304615,0.597475,163.670199
0.487553,0.303277,0.599952,164.146731
0.482502,0.301756,0.601247,164.534111
0.477458,0.300394,0.602155,165.025056
0.472711,0.299119,0.602567,165.560281
0.468456,0.297835,0.602079,166.108749
0.465000,0.296759,0.601111,166.709139
0.462373,0.295782,0.599140,167.312756
0.460232,0.294756,0.594442,167.913295
0.460301,0.294863,0.591058,168.673708
0.462072,0.295868,0.589321,169.459509
0.458837,0.294602,0.570635,169.337890
0.460195,0.294746,0.561296,169.422122
0.459470,0.294712,0.557488,169.726214
0.457418,0.294609,0.556896,170.136926
0.456940,0.294388,0.554117,170.279295
0.455742,0.294764,0.556030,170.564874
0.454715,0.294568,0.554470,170.688107
0.453908,0.294443,0.553404,170.803245
0.453116,0.294322,0.552680,170.898132
0.452903,0.294181,0.551754,170.955824
0.452338,0.294076,0.551269,171.011424
0.451757,0.293971,0.550891,171.061637
0.449893,0.293976,0.551838,171.127219
0.439210,0.294843,0.559253,170.043172
0.442720,0.293531,0.553526,169.872979
0.442500,0.294727,0.562910,169.594786
0.444414,0.295428,0.565616,169.834092
0.447317,0.296469,0.564861,170.679282
0.440633,0.296526,0.567665,170.669772
0.443010,0.297599,0.568832,171.329498
0.439608,0.298034,0.570328,171.654308
0.436325,0.298521,0.571782,171.908947
0.434085,0.299260,0.573564,172.143368
0.431799,0.300216,0.575669,172.235636
0.429433,0.301471,0.578226,172.101961
0.429379,0.303132,0.580811,172.040442
0.428850,0.305050,0.583791,171.820121
0.431125,0.307120,0.586199,171.872389
0.430749,0.309243,0.589275,171.677565
0.424079,0.312204,0.593458,170.738988
0.417754,0.317175,0.597951,169.652232
0.426473,0.315609,0.594439,170.003542
0.449515,0.312385,0.565700,169.500833
0.451879,0.317650,0.580845,170.303909
0.464438,0.319488,0.581134,170.688557
0.466042,0.320976,0.579971,171.118853
0.458008,0.320659,0.580543,170.826796
0.457375,0.321134,0.581215,170.831100
0.454282,0.321140,0.582094,170.843860
0.453078,0.321453,0.582700,171.046364
0.450494,0.321532,0.583469,171.232187
0.451638,0.322346,0.583686,171.777578
0.449817,0.322697,0.584083,172.177221
0.451938,0.323841,0.584051,172.934272
0.451329,0.324543,0.584043,173.530491
0.453254,0.325764,0.583817,174.352456
0.453304,0.326652,0.583535,175.048305
0.454979,0.327844,0.583150,175.876622
0.455294,0.328756,0.582663,176.603813
0.456569,0.329783,0.582128,177.384468
0.456958,0.330574,0.581484,178.084650
0.457966,0.331351,0.580788,178.784650
0.458252,0.331886,0.579993,179.399148
0.459051,0.332341,0.579141,179.977797
0.459571,0.332603,0.578176,180.479835
0.460920,0.332786,0.577053,180.927294
0.463159,0.332866,0.575614,181.289976
0.465666,0.332790,0.573915,181.534409
0.466325,0.332482,0.572423,181.671631
0.466410,0.332071,0.571161,181.746954
0.464579,0.331507,0.570304,181.781577
0.461206,0.330831,0.569880,181.803522
0.458206,0.330245,0.569698,181.876328
0.455496,0.329744,0.569612,182.002525
0.453868,0.329394,0.569503,182.195067
0.451114,0.328952,0.569486,182.378406
0.447564,0.328460,0.569681,182.557105
0.444969,0.328132,0.569988,182.795358
0.448190,0.328387,0.569747,183.201842
0.459367,0.328712,0.567274,183.463309
0.463535,0.328695,0.565580,183.539233
0.455033,0.327591,0.565544,183.380646
0.458668,0.327682,0.565019,183.545683
0.453864,0.327116,0.565034,183.568722
0.454041,0.327058,0.564929,183.750747
0.456301,0.327096,0.564352,183.947441
0.457407,0.326985,0.563730,184.083619
0.461363,0.326945,0.562572,184.187986
0.463505,0.326773,0.561565,184.214278
0.466235,0.326580,0.560399,184.198331
0.468737,0.326363,0.559231,184.139732
0.470848,0.326125,0.558125,184.049126
0.472938,0.325890,0.557017,183.938916
0.474900,0.325659,0.555943,183.812210
0.476604,0.325430,0.554945,183.673462
0.478213,0.325209,0.553989,183.529759
0.479575,0.324992,0.553123,183.382797
0.480781,0.324784,0.552325,183.238618
0.481806,0.324583,0.551609,183.099639
0.482722,0.324394,0.550956,182.969521
0.483529,0.324214,0.550366,182.848861
0.484464,0.324054,0.549770,182.741468
0.486929,0.323958,0.548723,182.655434
0.489409,0.323801,0.547671,182.510998
0.491002,0.323555,0.546884,182.308329
0.491970,0.323291,0.546271,182.095925
0.491132,0.322958,0.546236,181.865785
0.490877,0.322808,0.545997,181.749425
0.491571,0.322779,0.545532,181.700137
0.490884,0.322599,0.545571,181.590277
0.491323,0.322558,0.545280,181.574726
0.491538,0.322484,0.545113,181.547331
0.491566,0.322401,0.545014,181.523760
0.492035,0.322372,0.544791,181.531902
0.492420,0.322319,0.544617,181.528021
0.492734,0.322252,0.544468,181.519793
0.493133,0.322197,0.544292,181.517603
0.493465,0.322134,0.544138,181.511129
0.493772,0.322074,0.543989,181.505382
0.494070,0.322016,0.543842,181.500952
0.494331,0.321958,0.543708,181.496543
0.494588,0.321904,0.543574,181.494607
0.494847,0.321854,0.543443,181.494495
0.495072,0.321803,0.543324,181.494231
0.495250,0.321751,0.543220,181.494858
0.495322,0.321696,0.543149,181.495961
0.495291,0.321644,0.543109,181.502178
0.495560,0.321639,0.542977,181.531231
0.495804,0.321614,0.542874,181.550214
0.495970,0.321572,0.542800,181.562267
0.496199,0.321542,0.542699,181.579450
0.496372,0.321505,0.542617,181.593038
0.496639,0.321483,0.542501,181.611608
0.496872,0.321450,0.542400,181.623710
0.497068,0.321412,0.542309,181.632682
0.497285,0.321380,0.542207,181.643304
0.497444,0.321342,0.542122,181.650957
0.497594,0.321309,0.542036,181.660606
0.497751,0.321281,0.541948,181.672160
0.497857,0.321249,0.541877,181.682211
0.497979,0.321223,0.541801,181.696074
0.498101,0.321200,0.541727,181.711070
0.498216,0.321177,0.541657,181.726654
0.498337,0.321156,0.541587,181.743443
0.498452,0.321135,0.541520,181.760404
0.498561,0.321114,0.541456,181.777828
0.498664,0.321094,0.541394,181.795889
0.498758,0.321076,0.541334,181.814574
0.498846,0.321059,0.541277,181.834132
0.498929,0.321043,0.541222,181.854475
0.499007,0.321028,0.541169,181.875648
0.499081,0.321015,0.541118,181.897640
0.499151,0.321002,0.541069,181.920365
0.499219,0.320990,0.541021,181.943816
0.499283,0.320980,0.540976,181.967869
0.499344,0.320969,0.540931,181.992497
0.499401,0.320960,0.540889,182.017712
0.499453,0.320952,0.540848,182.043430
0.499495,0.320943,0.540810,182.069627
0.499517,0.320935,0.540779,182.096272
0.499524,0.320928,0.540752,182.124527
0.499537,0.320926,0.540723,182.155258
0.499529,0.320923,0.540702,182.186281
0.499461,0.320915,0.540702,182.217422
0.499435,0.320922,0.540685,182.255503
0.499443,0.320931,0.540664,182.295354
0.499201,0.320907,0.540729,182.325082
0.499201,0.320938,0.540700,182.378902
0.499499,0.320989,0.540598,182.436038
0.499683,0.320979,0.540563,182.466198
0.499825,0.320956,0.540527,182.489620
0.500001,0.320945,0.540460,182.514198
0.500103,0.320927,0.540408,182.533356
0.500067,0.320902,0.540387,182.549465
0.497880,0.320621,0.541043,182.487473
0.430975,0.311758,0.540320,171.224213
0.438414,0.311011,0.542778,172.288254
